ac08_id,num_cells,total_light1994,total_light_cal1994,max_light1994,total_light1995,total_light_cal1995,max_light1995,total_light1996,total_light_cal1996,max_light1996,total_light1997,total_light_cal1997,max_light1997,total_light1998,total_light_cal1998,max_light1998,total_light1999,total_light_cal1999,max_light1999,total_light2000,total_light_cal2000,max_light2000,total_light2001,total_light_cal2001,max_light2001,total_light2002,total_light_cal2002,max_light2002,total_light2003,total_light_cal2003,max_light2003,total_light2004,total_light_cal2004,max_light2004,total_light2005,total_light_cal2005,max_light2005,total_light2006,total_light_cal2006,max_light2006,total_light2007,total_light_cal2007,max_light2007,total_light2008,total_light_cal2008,max_light2008,total_light2009,total_light_cal2009,max_light2009,total_light2010,total_light_cal2010,max_light2010,total_light2011,total_light_cal2011,max_light2011,total_light2012,total_light_cal2012,max_light2012,total_light2013,total_light_cal2013,max_light2013
"2008-09-402",1815,4303.5,5475,55,5206,6395,54,4834,6133,53,4427,6001.5,53,4725,6170,54,4815,5873,55,5313.5,7054.5,54.5,5176,6030.5,56,5603,6931.5,51.5,4585.5,7202.5,52,4731.5,6908.5,51.5,4201,6599.5,46,4405.5,6247.5,48,4995,7199,52.5,5588,7403,52,5205,7328,56,7917,8142,59,6462,8540,58,7345,8404,58,6842,8079,60
"2008-09-403",2830,8305,10363,62.5,9295,11094,63,9373,11500,62,8590.5,11290,61,9355,11746.5,62,9384.5,11082,61.5,9936,12661.5,62.5,9652.5,11015.5,63,10493,12535.5,62.5,8526.5,12680.5,61.5,9254,12834.5,62.5,8532,12626.5,60,8081.5,11109.5,61,8754,12172,60,9762,12590,63,8232,11561,63,11126,11936,63,12208,14920,63,11589,13132,63,11053,12800,63
"2008-10-001",1738,2163.5,2691.5,16.5,3241,3970,24,3059,3827,25,2706.5,3557,25.5,2745.5,3576,22,1657,2135.5,22.5,2789.5,4068.5,25,2816,3140,17.5,2301,3431,17.5,1348,2727,15.5,1203,2393.5,13.5,1154.5,2431.5,13,1389.5,2543,14,1742,3625.5,20.5,2752,4490,27,2534,4359,24,2947,5179,27,2411,5309,28,2790,5321,40,3750,5917,41
"2008-10-002",1515,138.5,180,8.5,165,203,8,233,291,9,165,218.5,8,244,325.5,9,266.5,339,9,261.5,1054,8,218,246,7.5,165,933.5,7,179.5,1012.5,6.5,242,1061,6.5,135,931.5,5.5,213.5,1022.5,6.5,274,1805.5,7,382,1897,7,248,1777,11,406,3260,12,360,3297,11,387,3287,14,843,3581,15
"2008-10-003",501,364,457,13,624,765,16,638,805,15,471,629,13.5,543,720,13,597,732,15,718,1072,13,694.5,794,12.5,675,978.5,13.5,542,1012,10.5,680.5,1107,10,566,1014.5,8.5,603.5,1000.5,9,941,1522,13.5,1003,1504,16,797,1357,17,1163,1687,21,1224,1930,24,1221,1817,26,1802,2181,27
"2008-10-004",647,146.5,191.5,8.5,226,276,8,252,320,9,220.5,291.5,8,231.5,306,9,240.5,305.5,9,250,610,8,210,238.5,7.5,180.5,517,7,171,564,6.5,324.5,732.5,6.5,142.5,509,5.5,287.5,687,6.5,354,1032,7,331,978,7,270,937,11,504,1583,12,367,1566,11,370,1538,14,1057,1978,15
"2008-10-005",461,116,140.5,6,148,180,6,126,155,6,102.5,131,5,98,126,6,44.5,62,5.5,70.5,313.5,5,82.5,95.5,5.5,32.5,266.5,5,176.5,470.5,4.5,118.5,385,4,196,499,4.5,222,497,5,259.5,768,6.5,102,563,7,163,624,6,801,1365,14,789,1506,12,845,1481,16,1359,1780,13
"2008-10-006",572,475.5,591.5,16,697,857,21,712,900,23,584.5,811,20.5,596.5,781,18.5,505.5,630,19.5,697.5,1090,19,577.5,661.5,17.5,748,1105,20,455.5,912,13,568.5,1004,15,613.5,1113.5,14,645,1058.5,15,676.5,1329.5,18,556,1128,17,629,1239,20,1328,1913,25,786,1742,23,942,1769,33,1456,2093,36
"2008-10-007",492,472.5,591.5,16,734,901,21,684,864,23,559,766,20.5,652,851.5,18.5,591,741,19.5,667,1021,19,564.5,656.5,17.5,646,950.5,20,475,901,13,555,950,15,571.5,1020.5,14,704.5,1091.5,15,869.5,1451.5,18,712,1204,17,723,1253,20,1353,1762,25,1267,1942,23,1585,2035,33,1974,2258,36
"2008-10-008",312,119,142.5,5.5,259,318,6,214,268,6,161,212,5.5,199,265,5.5,174,215,6,258.5,447.5,6,222.5,243.5,6,292.5,487,6,183.5,413,4.5,260,492,4.5,276,532,4.5,372,602,4.5,312.5,669,5.5,228,540,7,172,484,7,644,980,9,306,853,8,233,767,10,900,1199,10
"2008-10-009",629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5,7.5,1.5,22,341,4.5,6.5,8.5,2,2,316.5,2,11.5,331,3.5,24,345.5,3.5,11,329.5,3,9.5,328,1.5,10,641.5,4,0,629,0,13,642,4,0,1258,0,0,1258,0,0,1258,0,155,1356,7
"2008-10-010",391,895.5,1117.5,32.5,1252,1532,38,1186,1490,40,1060,1431.5,44,859.5,1119.5,44.5,751,932,43.5,1057,1415,43,1032,1165.5,43,1067.5,1332,41.5,703.5,1197.5,33,981,1436.5,33,803.5,1284.5,33.5,654,1012,32,623.5,1090.5,32,518,909,30,453,871,28,935,1302,34,988,1550,30,743,1259,38,1224,1563,35
"2008-10-011",436,187.5,238,4.5,352,437,5,235,295,5,244,316,4.5,310.5,415,4.5,180.5,238.5,5,342,615.5,5.5,302,320,4.5,414.5,674.5,5,249,578.5,3.5,284.5,593,4,238.5,548.5,3.5,200.5,471.5,3.5,201.5,677.5,4.5,170,606,5,139,575,6,654,1234,11,655,1370,10,529,1209,13,848,1414,13
"2008-10-012",476,135.5,162,14.5,136,167,15,136,172,15,98,134,15,200.5,277,19,168.5,208.5,19.5,185.5,449.5,17,175.5,200,15,218.5,475,16,158,458,12.5,144.5,424,13,168,467.5,13,176,449.5,13,327.5,835.5,17,265,741,18,175,661,20,334,1142,18,362,1229,30,519,1292,35,745,1431,36
"2008-10-013",432,65,85.5,6,163,202,8,184,234,9,123,162,8,264,371,6.5,103.5,142,5.5,294.5,564.5,7.5,173.5,209,6,443,731,6,316.5,660.5,5,267.5,562,5.5,324.5,657,4.5,408,701,7,353,853.5,7.5,240,672,7,105,540,12,976,1398,15,389,1161,12,262,1028,13,577,1230,14
"2008-10-014",482,10.5,14,1.5,28,35,4,35,45,4,131,171,3.5,304.5,387,4.5,125.5,159,5.5,271,555.5,4.5,188.5,228,4.5,320,616,4,218,537,3.5,194,494.5,4.5,226,546,3.5,323.5,626.5,4,292,843.5,4,80,562,4,0,482,0,646,1316,7,131,1068,6,60,1004,6,229,1106,7
"2008-10-015",467,55,68,4,169,211,5,230,294,4,116.5,151.5,3.5,244,346.5,3.5,63,77,4.5,232,510,4,210.5,255.5,4,248.5,539.5,4.5,310,654,3.5,315.5,651.5,3.5,242.5,559.5,3,672.5,1054,4.5,569,1136,4.5,257,724,5,131,598,7,1850,1964,11,954,1653,8,451,1207,8,845,1469,8
"2008-10-016",450,44.5,57,4,176,220,4,181,231,4,88.5,114.5,3.5,174.5,245,4,31,41,3.5,137.5,388.5,4.5,208,242.5,4.5,325.5,611,4.5,309.5,659,3.5,267,573,4,245,555,3.5,545.5,871,4.5,420,945.5,5.5,193,643,5,107,557,7,923,1407,11,418,1217,8,80,952,7,581,1272,10
"2008-10-017",483,174.5,218.5,6,266,328,7,320,406,7,227.5,298,6.5,290,387,7,200.5,259.5,6.5,284.5,568,6.5,238.5,268,6,309,593,7,267,610,5.5,216,521,5,219,541,4.5,327,634.5,4.5,281.5,792.5,5.5,250,733,7,209,697,8,517,1252,11,285,1173,8,243,1114,9,555,1318,10
"2008-10-018",379,66,86,6,115,143,7,150,192,6,41,53.5,6,101,140,6.5,57.5,76,6.5,141,346.5,6,85,98.5,5.5,167.5,377.5,6.5,171.5,426.5,5,87,305.5,5,101,326,4.5,89.5,296.5,4.5,105.5,497,5.5,136,515,7,67,448,8,530,1044,11,168,885,7,84,810,9,417,1024,10
"2008-10-019",392,210.5,265.5,19.5,261,322,24,327,414,24,195,269,21,367,505.5,24.5,291.5,361.5,23.5,341,584.5,20,282,319,18.5,435,677.5,18,320,643,16,291.5,565.5,15.5,308.5,613.5,15,304,563.5,17.5,459.5,887,21,397,789,21,291,698,23,541,1090,29,680,1300,34,665,1222,44,818,1316,43
"2008-10-020",410,48,64,4,60,75,4,121,154,4,50.5,64.5,4.5,102,139,4.5,73,89,4.5,184.5,411.5,5,155.5,179,4.5,319,567,5.5,168.5,446,4,167.5,428,4,120.5,368,3.5,153.5,395,3.5,314,759,6,201,611,6,79,489,6,458,1060,8,124,916,6,98,880,7,543,1156,9
"2008-10-021",377,61.5,77.5,6,84,103,8,161,204,8,87.5,113.5,7,121,163,7,100,127,7,345.5,584.5,8,451,496.5,7.5,421.5,657,7,262.5,580.5,5.5,334,630,5.5,185.5,441,5,154,379.5,4.5,318.5,734.5,6,192,569,6,79,456,6,404,972,9,128,854,6,92,810,7,630,1148,9
"2008-10-022",577,48,58.5,4.5,153,191,5,315,403,5,95,126,4.5,238,328,5.5,88.5,113.5,4.5,138.5,445.5,4.5,210.5,234.5,4.5,192,505.5,5,108,444,3.5,124.5,451.5,4,123.5,458,3.5,148,467,3.5,114.5,710,4,285,862,5,86,663,6,561,1447,9,296,1377,6,202,1280,9,1109,1857,10
"2008-10-023",401,165.5,202.5,7.5,271,332,8,294,372,9,153.5,196.5,6,247,324,8,222.5,284.5,8,284,527.5,8,247,282.5,7.5,292,526.5,7,189.5,471.5,6,213,475,6,232,517.5,5.5,248,509.5,6,270,695.5,7.5,317,718,9,145,547,9,549,1097,14,385,1090,8,233,948,15,429,1069,12
"2008-10-024",489,355,443,14.5,523,642,17,525,663,19,354,466.5,17,559,741,18,535.5,670.5,19.5,586,918.5,16.5,524,600,17,591,887,18,422.5,836.5,13,430.5,795,13.5,462,873,13,457,805.5,11.5,546,1081.5,13.5,664,1153,16,433,945,19,859,1467,25,600,1435,21,737,1461,25,901,1562,27
"2008-10-025",423,23.5,34.5,2.5,46,57,5,20,25,4,0,0,0,0,0,0,0,0,0,30,251.5,1.5,67.5,77.5,4,71.5,289.5,4,0,211.5,0,93.5,336,3.5,14.5,231,3,5,219,1,37,472.5,1.5,0,423,0,0,423,0,0,846,0,0,846,0,24,862,6,187,963,6
"2008-10-026",391,144,189,6,211,259,6,302,380,6,194,254.5,6.5,273.5,355.5,6.5,213.5,268.5,7,367.5,608.5,6,286,309,6.5,600.5,863,7.5,191.5,472,4.5,272,547.5,5,246.5,534,4,234.5,486,4.5,190.5,605.5,5,268,659,7,128,523,8,640,1125,9,202,933,7,177,892,9,634,1177,10
"2008-10-027",373,31.5,42,5,56,69,5,113,144,6,48,63.5,6.5,96,127.5,6.5,81,104.5,6.5,130.5,334.5,5.5,68.5,76.5,5.5,272.5,496,7,38.5,241,4.5,82.5,298.5,4.5,61.5,271,4,65.5,266,4.5,72,455,5,112,485,7,31,405,8,397,959,9,44,779,7,81,797,9,391,991,9
"2008-10-028",235,594,734,14.5,771,950,17,804,1018,19,639,859.5,17,766,1013,18,717,898,20,797,1030,17,748.5,857,17.5,896,1099,18,612,970.5,13.5,688,990,14,637.5,977.5,13,650,911.5,12,741.5,1029,14,960,1195,17,854,1154,19,1514,1345,25,1027,1246,21,1305,1336,27,1553,1500,27
"2008-10-029",356,31,36.5,4,60,75,4,138,175,5,71,91.5,4.5,85.5,112,4.5,78,106,5,144,337,5,48.5,52.5,4.5,106,301,5,50.5,249.5,3.5,130.5,349,4.5,97.5,311,3.5,156,364,3.5,115,485.5,4,159,515,5,42,398,6,484,963,8,190,859,6,142,801,9,866,1266,12
"2008-10-030",180,8,8,2,36,45,4,55,72,4,6,7.5,2,20,28,3.5,0,0,0,0,90,0,6,8,1.5,32,132.5,2,9,102,1.5,12.5,106,2,37.5,140,1.5,36.5,127,2,19.5,202,3.5,84,264,4,0,180,0,78,399,6,16,372,4,0,360,0,343,579,6
"2008-10-031",406,186,235.5,6,170,207,6,265,328,6,115,146,5,129.5,172,4.5,119.5,152,5.5,244.5,476.5,5,212,232,4.5,282.5,517.5,5.5,241.5,542,4.5,365.5,668.5,5,295.5,605,4.5,391.5,673.5,4.5,397,863.5,4.5,538,944,5,74,480,6,866,1265,7,139,922,5,50,844,7,1146,1533,7
"2008-10-032",374,39.5,54.5,5.5,44,54,9,149,191,9,56.5,72,6.5,161,216,8.5,181,238,11.5,252.5,482.5,8.5,201,237,8.5,292.5,516,8,174,423,6.5,416,728.5,5.5,315,617.5,7,439,728.5,7,539,990.5,9.5,620,994,10,67,442,9,895,1220,17,240,933,12,352,968,21,1231,1522,18
"2008-10-033",438,128,165,8,176,216,9,367,471,10,160.5,211.5,9,303.5,385.5,9,310.5,406.5,9.5,473.5,768.5,9,420.5,473.5,7.5,328.5,597,8.5,224.5,524.5,6,443,791,6,364.5,712.5,5.5,396,712,6.5,583.5,1112,10,642,1080,11,196,647,11,1930,1914,15,476,1245,10,559,1228,14,1710,1961,17
"2008-10-034",607,1.5,2,1.5,0,0,0,111,143,5,11,14,2,215.5,301,5,124,163,5.5,336,685,5.5,372,402,6,243,587.5,4.5,26,340.5,3.5,131.5,482.5,3.5,104,444,3.5,146.5,471.5,3.5,148,777,4,335,942,5,5,612,5,389,1417,7,147,1330,5,100,1274,7,999,1841,8
"2008-10-035",318,188,237.5,13.5,248,307,17,424,536,17,221.5,292.5,14,410,550.5,13.5,260.5,339.5,12,434.5,663,12,398.5,433,12.5,538.5,764.5,14,217,459,8.5,465,757.5,9.5,380.5,680.5,9,570,865.5,10,634.5,1017.5,11,808,1126,13,368,701,16,1198,1310,27,670,1145,20,675,1078,24,1189,1399,26
"2008-10-036",293,531,657,14,664,816,18,917,1157,19,559.5,737.5,15,703,926,15.5,574.5,720.5,13,842,1122,13.5,838.5,925.5,14,935,1176,15.5,497,838,9.5,694,1029.5,11,678.5,1071,10,782.5,1120.5,10.5,794,1151.5,11.5,1342,1635,14,726,1065,17,1981,1726,27,1125,1429,21,1517,1591,25,2082,1953,29
"2008-10-037",409,243.5,306.5,14,333,411,18,446,559,19,328,435.5,15,406,527,16,310,388.5,14.5,513.5,783.5,14,512,572.5,15,694.5,987.5,16,267.5,580,9.5,483.5,835.5,11,399.5,744.5,10,414,711,10.5,490,952,11.5,1015,1424,15,292,719,17,618,1168,24,588,1257,21,568,1189,28,1370,1692,29
"2008-10-038",376,43.5,53.5,4.5,49,61,5,452,567,6,126,163.5,5,329,435,5.5,199,271,5.5,382.5,612.5,6,271.5,309,6,457,707,6,126,367.5,4,212,472,4.5,219.5,486,4,346,598,4.5,332,757,5.5,650,1026,6,312,690,8,866,1215,11,508,1141,7,475,1051,10,1255,1544,11
"2008-10-039",525,12.5,17,2,0,0,0,121,154,4,37.5,48,3.5,75,105,4,46.5,62.5,4.5,105.5,379,4.5,71.5,76.5,4.5,131.5,414,4.5,54,339.5,3.5,80,368,4,73,361.5,3.5,160.5,460,3.5,343,911.5,6,555,1080,7,231,757,8,670,1406,9,285,1273,6,153,1147,8,746,1512,7
"2008-10-040",814,0,0,0,20,25,4,234,293,5,129.5,165.5,4.5,77.5,107.5,4,61,83,4,131,553,4,225.5,254,4.5,141.5,568.5,4.5,31.5,456,3,207,677,3.5,112.5,561,3.5,261.5,734,4.5,529,1410.5,7.5,798,1612,8,430,1251,9,1520,2447,10,773,2216,8,648,2044,11,1737,2725,11
"2008-10-041",678,209.5,273,7,220,271,6,497,625,9,376.5,485,7.5,347,456,7,234.5,306,7,401,797,6.5,371.5,415,6.5,502,909,6.5,146,541.5,4.5,295,717,4.5,213.5,633,4.5,514,980,6,953.5,1741,9,1280,1958,9,600,1290,10,1370,2097,12,915,2058,8,676,1791,11,2140,2715,13
"2008-10-042",629,313,404.5,11.5,205,251,9,418,530,11,257,339,11,415.5,551.5,10,282,369.5,10.5,563,943.5,10.5,510,565,11.5,930,1372.5,11,298,717,7.5,554.5,1047.5,8.5,441.5,913,7.5,1067,1645.5,11.5,1859.5,2689.5,21.5,2192,2821,25,1780,2463,32,2756,2779,36,2094,2845,34,1970,2516,39,4178,3923,40
"2008-10-043",534,79.5,103,9,66,81,7,155,197,8,87,110.5,7,99,139,8,54.5,69,9,130.5,412.5,8.5,92.5,106.5,9.5,272.5,579,8.5,85,381,6.5,185.5,513.5,6.5,89.5,388.5,6.5,364,717,10,572.5,1172,20.5,642,1176,24,372,923,20,726,1480,29,498,1441,25,919,1670,37,1376,1970,37
"2008-10-044",557,244.5,312,7,251,309,6,589,740,9,410,527,7.5,487,657.5,7,318.5,408.5,7,467,802,6.5,463.5,508.5,6.5,616.5,974,6.5,203,564.5,4.5,393.5,785,4.5,260.5,639,4.5,527.5,942.5,6,1101.5,1762.5,9,996,1553,9,600,1169,10,1608,1994,12,1281,2084,8,912,1688,11,1920,2334,13
"2008-10-045",752,271.5,345.5,14,284,352,13,492,619,14,391.5,513,13,363.5,488.5,12,254.5,318,13,478,909.5,11,336,363.5,9.5,423,844.5,10.5,151,595,7,341,812,8.5,279.5,755,7.5,388.5,874.5,8,691,1493.5,10,616,1368,9,486,1251,14,1103,2099,16,842,2141,11,534,1842,11,2123,2844,15
"2008-10-046",752,67,79.5,7.5,127,157,11,157,197,10,189.5,250,10.5,140,166,10,134.5,177,10,450.5,893.5,10,534,615,10,599,1044.5,11.5,415.5,955.5,7.5,805.5,1388,8.5,718,1360.5,8,820.5,1419,9.5,1341.5,2214.5,12.5,1666,2418,13,1563,2333,19,2470,2845,26,1892,2957,14,737,1970,19,1785,2617,18
"2008-10-047",710,3,4,1.5,56,70,4,75,95,4,164.5,218,5.5,103.5,137.5,4.5,31,50,2,242,627,4.5,164.5,184,4.5,177.5,561.5,5,35,406,3.5,75,451.5,3.5,77,460,3.5,111.5,496,3.5,276.5,1010.5,4.5,472,1182,5,649,1363,8,1247,2103,13,956,2149,10,445,1693,9,728,1869,9
"2008-10-048",530,517.5,627,15,691,849,17,840,1055,18,846,1148.5,18.5,796,1036.5,15.5,749,946.5,16,1144.5,1576.5,20.5,1272,1449.5,20.5,1456.5,1849,23.5,912,1530,15.5,1128.5,1680.5,17,930.5,1519.5,15,1063.5,1582.5,14,1452.5,2097,16,2167,2697,17,2247,2870,23,2824,2680,28,2042,2605,20,1628,2127,24,2373,2585,25
"2008-10-049",499,201,251,7.5,330,405,10,435,551,13,547,747,14.5,544,719,13.5,467,582,15,507.5,830,12,444,505.5,12.5,442.5,733.5,12,266,619.5,8,346.5,689,8,281,630.5,7,342.5,672.5,8,565,1096.5,12.5,996,1495,17,820,1357,18,1123,1646,22,839,1633,20,1045,1687,24,1223,1794,21
"2008-10-050",533,0,0,0,0,0,0,0,0,0,6,7.5,2,16.5,22.5,3.5,3.5,4.5,3.5,26,296.5,3.5,19.5,25,4.5,18.5,290.5,3.5,0,266.5,0,32,307,3,0,266.5,0,40.5,316.5,3.5,122,664,5,226,759,5,83,616,5,166,1151,8,341,1328,6,463,1356,8,519,1386,7
"2008-10-051",621,0,0,0,0,0,0,26,34,4,4.5,6,1.5,6,6,2,0,0,0,13.5,324.5,3.5,28,31.5,3.5,55.5,373.5,4,10.5,327.5,3,132,480.5,3.5,17,335.5,3,6,319.5,1,47,671,3.5,177,798,4,16,637,4,62,1275,6,27,1263,5,15,1251,5,60,1278,5
"2008-10-052",651,0,0,0,0,0,0,0,0,0,1.5,2,1.5,0,0,0,0,0,0,0,325.5,0,0,0,0,1.5,327.5,1.5,0,325.5,0,0,325.5,0,0,325.5,0,0,325.5,0,0,651,0,12,663,4,17,668,5,146,1380,7,184,1445,5,47,1331,6,119,1377,6
"2008-10-053",781,263,331,14.5,325,397,18,375,477,16,301,408,14.5,271.5,346.5,14,327.5,411,23.5,394.5,844.5,20,390.5,448,21,400,824.5,22.5,280.5,783,15.5,334,812.5,16.5,301.5,798.5,15,293.5,755,13.5,360.5,1168,16.5,627,1408,17,557,1360,19,862,2056,28,634,2054,24,532,1914,28,617,1963,28
"2008-10-054",604,155.5,190.5,10,284,350,14,348,442,13,256,337,11.5,239.5,303,8.5,203,265.5,13,415.5,773.5,13,450.5,491.5,13,525.5,896.5,13.5,308.5,752,10,453,881.5,10.5,498.5,981,8.5,712.5,1198.5,9.5,1026.5,1722.5,11,1274,1878,11,1025,1638,14,1452,2000,22,1309,2206,15,1191,1971,17,1469,2144,18
"2008-10-055",476,197,244,5.5,213,261,6,400,512,6,489,641,6.5,431,559.5,6,319,416.5,6,593.5,916.5,7,535,591,6.5,591,906,7.5,327,710,5,557,941.5,6.5,510,939,5,571.5,952,5.5,737.5,1290.5,6,876,1352,8,709,1190,11,1413,1728,16,1177,1817,10,1640,1992,13,1676,2010,15
"2008-10-056",577,110.5,139.5,4.5,126,157,5,193,244,5,232,302.5,4.5,193,240.5,5,144.5,187.5,5.5,207.5,525.5,5,181.5,203,5.5,211.5,528.5,5,127.5,472,4.5,143,471,4.5,157,504.5,4.5,210.5,548,5.5,265,861.5,6.5,329,906,6,193,770,6,406,1371,9,287,1363,7,579,1532,12,582,1533,11
"2008-10-057",532,18,24,1.5,112,140,4,194,250,4,448.5,579,4.5,393.5,490,5,247.5,337,5.5,453,776.5,5.5,408.5,443,6,685.5,1042,6,374,805,5.5,538,951,5,388,801,5,405.5,774,4.5,666.5,1285,5,807,1339,5,302,834,6,684,1421,9,1006,1828,9,624,1461,10,1211,1828,10
"2008-10-058",624,172,216,5,479,591,7,555,704,7,726.5,944.5,6.5,773.5,997,7.5,572.5,724,10,734,1136,9.5,779.5,861,9,944.5,1385,7.5,524.5,1060,6,616.5,1098,6,653,1219.5,6,890.5,1431.5,7,1693,2458.5,10,2118,2742,11,1007,1634,10,2389,2623,18,1879,2645,13,2113,2624,22,2682,2965,21
"2008-10-059",638,80,100,5,193,236,6,334,425,8,395,517.5,7.5,353,443.5,6.5,253,323,9,677,1086.5,10.5,654.5,721.5,11.5,822.5,1283,10.5,197,591,6.5,345,762.5,6,365.5,817,6.5,262,655,6,634,1325,8,1112,1750,10,220,867,9,565,1580,11,434,1611,9,229,1426,11,648,1689,13
"2008-10-060",672,53.5,65.5,4.5,40,50,4,181,230,5,235.5,300.5,4,191.5,250.5,4,114,150,4.5,152,511,4.5,101,114,4.5,300,703,5,76,438,3.5,189.5,581.5,3.5,159,553.5,3.5,190.5,571,3.5,366,1084,4.5,446,1118,5,224,896,6,281,1492,8,297,1571,7,84,1400,6,840,1871,8
"2008-10-061",789,178.5,228.5,6,292,358,10,542,688,10,676,877,8,571,725,8,406.5,512.5,9,900,1395,11.5,833.5,931,11.5,1191.5,1764.5,10.5,436,1007.5,6.5,784,1405,7,775.5,1460,7,760,1354,7,1395.5,2313,11,2044,2833,10,864,1666,16,1915,2629,27,1600,2789,14,1428,2500,19,2216,2990,21
"2008-10-062",331,1086,1375.5,24,1886,2320,45,2748,3482,52,2434,3360,44,2481.5,3227.5,42.5,2397,2922,47.5,2796.5,3381.5,46.5,2740,3162.5,45,3093,3503.5,43.5,2143,3151,34.5,2492,3301.5,36,2031,2905.5,32.5,2261.5,2909.5,33.5,2757,3304.5,38,3225,3556,40,2979,3492,46,4718,3352,57,4494,4095,56,4789,3784,59,5499,4235,60
"2008-10-063",245,686.5,874,29.5,843,1036,34,1007,1280,40,1011,1392.5,40.5,1198.5,1566.5,36.5,1240.5,1519,42,1351,1678.5,39,1242,1434,39,1378.5,1604.5,40,936,1410.5,34,1187,1621.5,36,1077.5,1582,31,1027.5,1368,30.5,1480.5,1830,41,1724,1969,37,1490,1826,46,1649,1436,49,1782,1851,50,2128,1880,55,2617,2188,59
"2008-10-064",547,92,130,4.5,133,165,5,191,245,4,126.5,163,4.5,236.5,288,5,23,38,2,442.5,776.5,6,168.5,178.5,4.5,290,605,5,171.5,525,4,345,719.5,4,114.5,430,3.5,214.5,546.5,4.5,536.5,1152.5,5,669,1216,6,68,615,5,147,1170,7,806,1706,8,626,1501,10,995,1720,9
"2008-10-065",592,229,267,4.5,233,291,5,490,626,5,538.5,703.5,5,559.5,685,4.5,392.5,530,6,589.5,972,5.5,527,565.5,5.5,720,1100.5,5.5,523,1061,4.5,842,1367,6,772.5,1361.5,5,834,1347.5,5.5,986,1704,6,975,1567,6,909,1503,8,1647,2075,11,1476,2276,9,1792,2319,11,2124,2517,12
"2008-10-066",582,240.5,306,6,302,371,7,411,521,7,364,478.5,6.5,417.5,533,6.5,179,242,6,579.5,952.5,8,350.5,389,7,449.5,787.5,7.5,265,669.5,5.5,420.5,830.5,5.5,298.5,700,5.5,403.5,800,5.5,708,1368,6,829,1411,7,230,812,7,466,1422,9,780,1746,8,863,1715,10,1407,2049,11
"2008-10-067",632,188.5,241,17.5,184,227,20,272,350,19,187,244,12.5,277.5,372,13,203.5,260,13,343,706,14.5,286.5,321.5,16.5,341,693,15.5,149.5,523.5,13,233.5,618.5,11.5,240.5,640.5,9.5,154,507,7.5,311,977.5,11,485,1117,17,190,835,22,513,1559,36,360,1544,31,512,1606,34,737,1739,38
"2008-10-068",720,79,98,4,86,107,6,319,404,6,459,594,6.5,576,708,6,460.5,591,8.5,949.5,1435.5,7.5,751,828.5,9,921,1397,8.5,316.5,819,5,501,1005.5,6,440.5,963,4.5,502,983,5.5,767.5,1560.5,7,1035,1755,7,374,1096,12,717,1841,17,323,1682,9,169,1546,10,393,1687,11
"2008-10-069",579,206.5,249,9,252,311,13,634,803,13,637.5,835,11.5,920.5,1156.5,12,719.5,892.5,15.5,1023.5,1451,15,683.5,756.5,14.5,1019.5,1451.5,14.5,394,854,12,653,1127,13,624.5,1143.5,12,683,1144,12.5,1046.5,1753,20,1465,2044,17,760,1355,20,1378,1931,28,1044,1938,18,1113,1883,30,1728,2265,33
"2008-10-070",631,0,0,0,0,0,0,114,145,4,61.5,80,3.5,82,106,3.5,38.5,45.5,4,107.5,432.5,4,78,88,4.5,212,557,4.5,34.5,361.5,1.5,132.5,493.5,3.5,98.5,448,3.5,305,697,3.5,447,1130.5,4.5,482,1113,5,71,702,5,304,1420,8,250,1459,6,128,1346,7,1481,2203,9
"2008-10-071",573,52,68.5,4.5,158,196,5,324,409,6,430,557,6.5,494.5,620.5,6.5,408.5,528,7,658,1038,6.5,462,520,6.5,847,1269.5,6,286.5,688.5,5,607,1069.5,5,513,987.5,4.5,826.5,1313.5,5,1024.5,1695.5,6,1281,1854,7,540,1113,7,1582,2014,11,962,1866,8,1056,1803,10,1859,2308,11
"2008-10-072",598,126,155,7,163,200,8,187,238,8,167.5,218.5,7,358,467,11.5,322.5,404,12,408.5,755.5,9.5,268,292,7.5,432,788.5,8,195.5,573.5,5.5,339.5,737,7,349.5,772.5,6,290.5,669,5.5,543,1196.5,9,768,1366,14,282,896,12,575,1530,25,503,1575,17,571,1573,21,1704,2303,27
"2008-10-073",554,112.5,139.5,8.5,177,217,10,196,247,11,216,285.5,11,353.5,453.5,13.5,274,361,14,471,799.5,11,226,251.5,8,500.5,850.5,10.5,209,565,7,334,713.5,9,337,734.5,6.5,417.5,803,6.5,631,1270.5,9,1012,1566,14,304,872,16,868,1606,28,563,1534,20,503,1438,20,2303,2583,30
"2008-10-074",521,0,0,0,0,0,0,18,24,3,5.5,7,2,110.5,131.5,3.5,44,64,3.5,84.5,359,4,52,63.5,3.5,185.5,484,4.5,57,336.5,1.5,77,362.5,3.5,65,349,3,75,353.5,3.5,56.5,587,3.5,183,704,5,30,551,5,155,1120,6,85,1110,5,54,1078,6,375,1278,7
"2008-10-075",408,352,427,16,534,657,22,721,914,23,718,965,21.5,863.5,1109.5,21.5,755,941,25,958.5,1283,22,855,974.5,25,1183,1512,24.5,563,978.5,15.5,807.5,1240.5,16,693,1144.5,13.5,790,1192,16.5,933,1433.5,20,1803,2211,30,1024,1494,28,2150,2008,43,1763,2174,40,1530,1816,47,2782,2606,52
